286,0.285,3.4886999,23.875299,73.598834,0.0089759995,0.070715825,0.35772178
287,0.286,3.5126119,23.948707,73.471881,0.0090468954,0.071075431,0.35897838
288,0.287,3.5365972,24.021988,73.344467,0.0091181516,0.071436305,0.36024179
289,0.288,3.5606557,24.09514,73.216597,0.0091897693,0.071798452,0.36151205
290,0.289,3.5847874,24.168165,73.088274,0.0092617498,0.07216188,0.36278918
291,0.29,3.6089919,24.24106,72.959502,0.0093340944,0.072526595,0.36407323
292,0.291,3.6332694,24.313825,72.830286,0.0094068043,0.072892605,0.36536424
293,0.292,3.6576195,24.386461,72.700629,0.0094798809,0.073259916,0.36666223
294,0.293,3.6820421,24.458967,72.570536,0.0095533254,0.073628536,0.36796725
295,0.294,3.7065373,24.531341,72.44001,0.0096271393,0.073998471,0.36927934
296,0.295,3.7311047,24.603585,72.309056,0.0097013237,0.074369729,0.37059853
297,0.296,3.7557443,24.675697,72.177679,0.00977588,0.074742317,0.37192486
298,0.297,3.780456,24.747677,72.045881,0.0098508097,0.075116242,0.37325837
299,0.298,3.8052395,24.819524,71.913669,0.0099261139,0.075491512,0.3745991
300,0.299,3.8300949,24.891239,71.781045,0.010001794,0.075868133,0.37594708
301,0.3,3.8550219,24.962821,71.648015,0.010077851,0.076246113,0.37730236
302,0.301,3.8800204,25.034269,71.514582,0.010154288,0.076625459,0.37866498
303,0.302,3.9050903,25.105582,71.380751,0.010231104,0.077006179,0.38003498
304,0.303,3.9302314,25.176762,71.246527,0.010308301,0.07738828,0.38141238
305,0.304,3.9554437,25.247806,71.111914,0.010385882,0.07777177,0.38279725
306,0.305,3.9807269,25.318716,70.976916,0.010463846,0.078156656,0.3841896
307,0.306,4.006081,25.38949,70.841539,0.010542196,0.078542945,0.3855895
308,0.307,4.0315057,25.460128,70.705786,0.010620934,0.078930646,0.38699697
309,0.308,4.0570011,25.530629,70.569662,0.010700059,0.079319765,0.38841205
310,0.309,4.0825669,25.600994,70.433173,0.010779575,0.079710312,0.3898348
311,0.31,4.1082029,25.671222,70.296322,0.010859481,0.080102292,0.39126524
312,0.311,4.1339092,25.741313,70.159114,0.010939781,0.080495715,0.39270343
313,0.312,4.1596854,25.811265,70.021555,0.011020474,0.080890587,0.3941494
314,0.313,4.1855316,25.88108,69.883648,0.011101563,0.081286917,0.39560319
315,0.314,4.2114474,25.950756,69.7454,0.011183049,0.081684713,0.39706486
316,0.315,4.2374329,26.020294,69.606814,0.011264934,0.082083982,0.39853443
317,0.316,4.2634879,26.089692,69.467895,0.011347219,0.082484733,0.40001196
318,0.317,4.2896122,26.158951,69.328649,0.011429905,0.082886973,0.40149749
319,0.318,4.3158057,26.228071,69.18908,0.011512994,0.083290711,0.40299105
320,0.319,4.3420682,26.29705,69.049194,0.011596488,0.083695954,0.4044927
321,0.32,4.3683996,26.365889,68.908995,0.011680388,0.084102712,0.40600248
322,0.321,4.3947998,26.434587,68.768489,0.011764695,0.084510991,0.40752043
323,0.322,4.4212686,26.503144,68.62768,0.011849411,0.084920801,0.40904659
324,0.323,4.447806,26.57156,68.486573,0.011934538,0.085332149,0.41058102
325,0.324,4.4744116,26.639835,68.345175,0.012020077,0.085745044,0.41212375
326,0.325,4.5010855,26.707967,68.203489,0.01210603,0.086159494,0.41367483
327,0.326,4.5278274,26.775958,68.061522,0.012192398,0.086575508,0.41523431
328,0.327,4.5546373,26.843806,67.919278,0.012279182,0.086993095,0.41680223
329,0.328,4.5815149,26.911512,67.776763,0.012366385,0.087412261,0.41837864
330,0.329,4.6084601,26.979074,67.633982,0.012454008,0.087833018,0.41996359
331,0.33,4.6354729,27.046494,67.490941,0.012542053,0.088255371,0.42155711
332,0.331,4.662553,27.11377,67.347644,0.012630521,0.088679332,0.42315926
333,0.332,4.6897003,27.180902,67.204097,0.012719413,0.089104907,0.42477009
334,0.333,4.7169146,27.24789,67.060306,0.012808732,0.089532107,0.42638963
335,0.334,4.7441959,27.314735,66.916277,0.012898479,0.089960939,0.42801795
336,0.335,4.771544,27.381434,66.772013,0.012988656,0.090391412,0.42965508
337,0.336,4.7989586,27.44799,66.627522,0.013079264,0.090823537,0.43130108
338,0.337,4.8264398,27.5144,66.482809,0.013170304,0.09125732,0.43295599
